id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
323854,Casa Sagrada Familia Bcn Doubleroom,1657312,Alberto,Eixample,la Sagrada Família,41.40658,2.17549,Private room,30,1,21,2014-07-29,0.22,1,0
327133,Cozy Double Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39309,2.16738,Private room,28,5,170,2019-10-17,1.81,6,164
330248,GREAT  DOUBLE ROOM WI FI CASANOVA,880805,Miguel,Eixample,Sant Antoni,41.38296,2.16275,Private room,50,2,13,2019-09-28,0.14,1,344
330723,SUNNY ROOM WITH BALCONY,1687383,Juanmi,Ciutat Vella,el Raval,41.37729,2.17225,Private room,30,14,58,2019-10-25,0.65,2,353
330766,Urquinaona Charming and Centric,1687524,Virginia,Eixample,la Dreta de l'Eixample,41.39074,2.17306,Entire home/apt,120,5,170,2019-07-06,1.85,1,88
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39831,2.17174,Entire home/apt,111,2,412,2019-11-05,4.41,7,346
331026,Small basic room in a nice apt,440881,Lee,Eixample,Sant Antoni,41.3785,2.16132,Private room,27,4,174,2019-10-18,1.89,1,359
333190,"Room,  Bikes and views!  SGL-DBL",1697782,Jóse,Eixample,el Fort Pienc,41.4012,2.18139,Private room,18,3,206,2019-11-04,2.28,3,38
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39181,2.19263,Entire home/apt,95,3,3,2017-03-13,0.04,7,0
342641,Apartment in villa with garden&pool,1738696,Estela,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42882,2.10123,Entire home/apt,90,2,76,2019-11-05,1.02,1,333
343622,Spacious loft nearby pl. España ,1743695,Michel,Sants-Montjuïc,Hostafrancs,41.3765,2.14385,Entire home/apt,115,5,102,2019-10-12,1.79,1,359
343859,LOVELY 2 BD WIFI GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40004,2.16318,Entire home/apt,137,3,11,2019-09-16,0.17,21,113
343861,1BD FLAT WITH WIFI & AC IN GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40219,2.16311,Entire home/apt,125,3,17,2019-10-04,0.32,21,128
343864,3 BD APT IN THE HEART OF GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40656,2.15732,Entire home/apt,149,3,14,2019-10-20,0.21,21,108
343866,COSY 2BD + 2 BATH + 2 KITCHEN IN GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40545,2.15719,Entire home/apt,145,3,31,2019-10-07,0.39,21,91
346018,Room in a flat with Barcelona best view!,1753990,Filippo,Sant Martí,el Parc i la Llacuna del Poblenou,41.39196,2.18784,Private room,70,2,17,2019-10-09,0.19,1,364
351395,Charming Garden House Apt 3BR Apt,1435464,Jaume,Eixample,el Fort Pienc,41.39362,2.18183,Entire home/apt,125,3,35,2019-10-12,0.45,20,242
352772,Elegant Centric Attic WIFI Car Park,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38084,2.15047,Entire home/apt,145,2,98,2019-09-22,1.41,1,344
353640,Great Apartment in Heart of Born,1791076,Marta,Ciutat Vella,el Barri Gòtic,41.38109,2.17855,Entire home/apt,110,2,125,2019-11-04,1.85,2,228
357576,"Authentic Vintage Home ¨El patio de Gràcia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.39994,2.15211,Entire home/apt,126,1,186,2019-11-01,2.08,2,195
357958,Private terrace and bathroom & WiFi,1809119,Katja,Eixample,l'Antiga Esquerra de l'Eixample,41.38736,2.15547,Private room,65,2,141,2019-11-06,1.73,1,216
359841,"BacRou, design loft near the sea",1820272,Rosa,Sant Martí,el Poblenou,41.40331,2.20929,Entire home/apt,60,2,327,2019-10-23,3.62,6,184
363601,stylish flat in barcelona center,1837053,Ayal,Ciutat Vella,el Raval,41.37781,2.17345,Entire home/apt,60,32,26,2018-08-23,0.30,2,221
363739,small single/double room close to Plaza de España,1837622,Idoya,Sants-Montjuïc,la Bordeta,41.36961,2.13847,Private room,25,2,51,2019-11-02,0.63,1,64
364030,"Amazing views, centric apt w/terrac",1839136,Mires,Eixample,Sant Antoni,41.3756,2.16127,Entire home/apt,175,3,270,2019-10-24,2.89,1,342
365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.37977,2.15495,Entire home/apt,119,3,68,2019-11-04,0.77,4,308
370665,vig HAPPY APARTMENT IN EL BORN,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.18118,Entire home/apt,90,28,0,,,90,344
374491,ROOM WITH A BALCONY IN RAMBLAS 1,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.37822,2.17798,Private room,40,2,133,2019-10-01,1.45,2,306
374561,HABITACION BAÑO PRIVADO EN RAMBLAS,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.37744,2.17776,Private room,55,2,130,2019-10-26,1.43,2,315
377161,Rustic apartment Parc Guell II,1444707,Jesus,Gràcia,el Coll,41.41895,2.14928,Entire home/apt,80,2,341,2019-11-07,3.71,2,162
378998,PRECIOSA Y ACOGEDORA HABITACIÓN ,1903257,Flor,Nou Barris,Vilapicina i la Torre Llobeta,41.42618,2.17423,Private room,20,1,0,,,1,0
379868,INCREDIBLE VIEW front Sagrada Familia+PRIV.BALCONY,1906952,Khris,Eixample,la Sagrada Família,41.40642,2.17093,Private room,42,2,300,2019-10-27,3.31,2,78
380421,Double room with a balcony,1414100,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38437,2.18,Private room,48,1,402,2019-10-27,4.34,2,66
380903,Bailen II - terrace in the Eixample,1725307,Barcelona,Eixample,la Dreta de l'Eixample,41.39656,2.17366,Entire home/apt,53,30,9,2019-07-31,0.10,1,0
382000,Homely Apartment in Sagrada Família - 4 bedrooms,1915191,Montserrat,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.407,2.16823,Entire home/apt,110,4,185,2019-11-02,2.03,1,288
384063,nap2 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT,1447144,Acomodis Apartments,Eixample,la Dreta de l'Eixample,41.39606,2.17605,Entire home/apt,90,1,9,2019-08-18,0.10,90,365
384155,Barcelona Center Beach Top Design,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333,2.18125,Entire home/apt,64,32,69,2019-04-30,0.77,1,297
384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38855,2.16942,Entire home/apt,160,2,80,2019-11-07,0.87,8,238
384867,A PERFECT DOUBLE ROOM  BCN CENTER,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38777,2.16252,Private room,20,2,241,2019-10-25,2.66,2,75
385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38179,2.18179,Entire home/apt,172,1,202,2019-11-05,2.18,30,246
393717,Cosy apartment near Las Ramblas,1968590,Manel,Ciutat Vella,el Raval,41.37888,2.16744,Entire home/apt,83,2,301,2019-11-01,3.34,2,307
394692,A PERFECT ROOM FOR RENT CENTER BCN,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38784,2.16119,Private room,28,2,317,2019-10-23,3.48,2,77
401481,Centric Apartment in Barcelona,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.39186,2.1724,Private room,45,2,381,2019-11-09,4.13,2,172
401990,LARGE ROOM in a COOL STREET!!,2006133,Bruce,Eixample,l'Antiga Esquerra de l'Eixample,41.38962,2.16137,Private room,50,2,117,2019-09-29,1.30,2,357
402633,BARCELONA CITY CENTRE CHARM,2009370,E.,Sants-Montjuïc,el Poble Sec,41.37424,2.17044,Entire home/apt,250,3,201,2019-10-22,2.74,4,91
402657,"Central, Sunny & Charming + Wifi",1117598,Amanda & Karl,Sants-Montjuïc,el Poble Sec,41.3736,2.15934,Entire home/apt,95,3,233,2019-10-19,2.65,1,15
408127,Petite chambre confortable,2032512,Magali,Eixample,Sant Antoni,41.37578,2.16537,Private room,25,3,9,2019-11-01,0.24,1,0
408599,Charming 3bedroom flat with balcony,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.3745,2.1583,Entire home/apt,75,1,319,2019-11-05,3.46,1,336
410159,Barcelona Center 7 people Apartment,2041901,Dani,Eixample,el Fort Pienc,41.39947,2.17581,Entire home/apt,125,3,99,2019-10-15,1.08,15,35
412649,Cozy flat by the Magic Fountain,542867,Gabriela & Miguel,Sants-Montjuïc,la Font de la Guatlla,41.37112,2.14866,Entire home/apt,67,2,171,2019-10-20,1.86,2,341
414786,Centric Double Room-Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39154,2.16766,Private room,28,5,160,2019-10-21,1.74,6,62
415892,Winter promo: 6x5. Modernist flat,366654,Arian Watermelon Barcelona!,Eixample,la Dreta de l'Eixample,41.39014,2.1763,Entire home/apt,460,3,56,2018-04-25,0.61,10,360
416704,"LARGE DOUBLE ROOM, WIFI, CENTER BCN",1984642,Luciana,Eixample,el Fort Pienc,41.40002,2.18135,Private room,50,2,25,2019-06-23,0.27,1,365
417239,2 DOUBLES BEDROOMS FLAT IN GRACIA,2074943,Kris,Gràcia,la Vila de Gràcia,41.40228,2.15742,Entire home/apt,97,30,94,2019-10-12,1.20,1,319
424137,Spacious apartment just by Las Ramblas,2108468,Pau,Ciutat Vella,el Raval,41.37949,2.17429,Hotel room,200,1,18,2018-07-27,0.22,11,0
425639,House with garden,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40725,2.14678,Entire home/apt,400,5,53,2019-10-16,0.81,1,364
430585,Beautiful apartment in the heart of the Gothic,2108468,Pau,Ciutat Vella,el Raval,41.37841,2.17479,Hotel room,200,2,15,2018-08-09,0.19,11,138
431331,NEW APARTMENT IN GRACIA NEIGBOURHOO,400416,Cens Sl,Gràcia,la Vila de Gràcia,41.40098,2.15514,Entire home/apt,48,32,10,2017-11-02,0.19,5,273
432482,PENTHOUSE PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39288,2.16313,Entire home/apt,180,3,212,2019-11-05,2.36,2,323
437886,Centric Apartment in Barcelona 2,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.3912,2.17238,Private room,50,2,246,2019-07-27,2.70,2,1
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39776,2.18173,Private room,45,3,115,2019-08-09,1.26,2,344
438123,"Apartamento ""Sagrada Familia""",134698,Svetlana,Horta-Guinardó,el Baix Guinardó,41.40947,2.16947,Entire home/apt,200,3,52,2019-10-20,0.99,1,335
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40047,2.15907,Entire home/apt,126,2,251,2019-11-02,2.79,1,324
440427,Just Next to Sagrada Familia!!!,2041901,Dani,Eixample,la Sagrada Família,41.40254,2.17689,Entire home/apt,120,3,86,2019-10-16,1.01,15,347
440840,Cozy room for 3 in city center (Room #2),1457147,Piero,Ciutat Vella,el Raval,41.38012,2.17106,Private room,50,2,105,2019-09-29,1.18,3,79
440841,Cozy room for 2 in city center (Room #3),1457147,Piero,Ciutat Vella,el Raval,41.37855,2.17109,Private room,50,2,88,2019-10-16,1.15,3,70
443110,New apartment center BCN ,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38851,2.15273,Entire home/apt,250,4,39,2019-06-03,0.43,11,365
443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Johanna,Eixample,la Sagrada Família,41.41032,2.17524,Entire home/apt,129,3,90,2019-10-19,1.01,8,340
443909,"BARCELONA GOTICO ,great location",2204578,Francesca,Ciutat Vella,el Barri Gòtic,41.37917,2.17711,Private room,60,4,302,2019-11-05,3.46,1,152
446665,Double and Lovely room in Barcelona.,2218343,Elvira,Sants-Montjuïc,la Marina de Port,41.36758,2.13968,Private room,34,1,52,2019-09-24,0.64,2,67
449854,Center location. Magic terrace. 360º views,1267680,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38807,2.17922,Entire home/apt,120,3,117,2019-11-02,1.29,5,313
451758,"Bright, elegant loft in center town",1267680,Victor,Ciutat Vella,el Raval,41.38201,2.16618,Entire home/apt,100,3,116,2019-10-31,1.29,5,142
456333,DOUBLE ROOM with WIFI,2268672,Bruna,Eixample,la Dreta de l'Eixample,41.39731,2.17468,Private room,28,1,43,2017-11-01,0.48,1,0
457195,Cozy apartment with 3 bedrooms,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39413,2.17014,Entire home/apt,226,1,9,2019-10-28,0.25,16,336
459502,Cozzy bedroom next to plz catalunya,2242469,Juan,Eixample,Sant Antoni,41.38191,2.16332,Private room,50,2,29,2019-10-27,0.45,1,343
462062,CLOSE TO LA FIRA PL ESPAÑA /INCL BRKFAST,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.37973,2.15158,Private room,37,3,105,2019-09-15,1.65,1,0
462557,Large room and light. balcony (red),2298462,Juan Carlos,Eixample,Sant Antoni,41.38465,2.16216,Private room,33,2,67,2019-08-18,0.76,1,40
463880,On the beach - Poblenou,2304846,Ninona,Sant Martí,el Poblenou,41.39898,2.20756,Entire home/apt,90,2,131,2019-10-23,1.49,3,279
468912,lovely double bedroom in barcelona,1923383,Kenneth,Gràcia,la Vila de Gràcia,41.39669,2.15623,Private room,35,2,91,2019-11-06,3.07,1,244
469177,Cozy apartment in Paralel for 8,1432835,Angel,Eixample,Sant Antoni,41.37542,2.15904,Entire home/apt,90,3,181,2019-11-05,2.04,37,11
472062,close to Paseo de Gracia.,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39852,2.16159,Entire home/apt,175,3,33,2019-08-26,0.71,5,312
473395,Walking distance to Paseo de Gracia,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3998,2.15177,Entire home/apt,180,4,46,2019-07-18,0.81,5,132
473459,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39902,2.15274,Entire home/apt,200,4,20,2019-06-03,0.45,5,133
474669,Confort Apartment 2 Bedrooms WIFI,2353086,Oscar,Sants-Montjuïc,Sants - Badal,41.37878,2.12902,Entire home/apt,105,3,55,2019-10-11,0.62,1,337
475771,I rent apartment in Barcelona,1348524,Tomás Becket,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40729,2.1629,Entire home/apt,35,35,6,2019-08-27,0.07,2,133
475786,Room to rent in beautiful apartment,2358821,Anna Micaela,Gràcia,Vallcarca i els Penitents,41.41101,2.1465,Private room,75,7,0,,,1,365
477256,lightful apartment in poblenou',2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40065,2.19487,Private room,15,4,188,2019-10-26,2.08,2,356
478173,"Penthouse in Barcelona, Sun terrace",1724144,Promociones Andreo SL,Sants-Montjuïc,la Bordeta,41.37228,2.1423,Entire home/apt,140,3,48,2019-08-18,0.53,1,272
478616,Retrome Barcelona,726695,Retrome,Eixample,la Dreta de l'Eixample,41.39594,2.1692,Private room,150,1,4,2019-09-09,0.08,1,365
478951,Sagrada Familia area - Sicilia,135703,Nick,Eixample,el Fort Pienc,41.39898,2.17692,Entire home/apt,180,2,85,2019-10-14,0.95,14,338
480975,Loft con gran terraza bcn centro,2272146,Javi,Sants-Montjuïc,el Poble Sec,41.37205,2.16569,Private room,50,1,0,,,1,0
481739,The Gaudi Suites II,2320210,Jaireh & Patrick,Eixample,la Dreta de l'Eixample,41.39634,2.16651,Entire home/apt,90,1,13,2019-10-26,0.34,53,61
484390,MONTHLY COZY SUNNY - SAGRADA FAM.,2397234,Alicia,Eixample,la Sagrada Família,41.40227,2.17517,Entire home/apt,25,32,89,2019-10-27,0.98,3,144
485222,PRIVATE DOUBLE ROOM BARCELONA SANTS,2143907,Daniel,Les Corts,la Maternitat i Sant Ramon,41.37972,2.12754,Private room,20,10,26,2016-08-15,0.29,1,85
487233,BOHEMIAN PENTHOUSE DUPLEX + 2 BIKES,2411278,Anna & Marcos,Sants-Montjuïc,el Poble Sec,41.37059,2.16522,Entire home/apt,160,4,207,2019-10-17,2.35,3,27
488341,Single bedroom in the middle of BCN´,9535595,Adrian,Ciutat Vella,el Barri Gòtic,41.37931,2.17608,Private room,30,3,267,2019-11-04,2.94,1,346
490517,The Sagrada Penthouse,2320210,Jaireh & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40555,2.16905,Entire home/apt,95,1,24,2019-10-06,0.58,53,114
490803,Plaza Sagrada Familia apartmen(1-6),2320210,Jaireh & Patrick,Eixample,la Sagrada Família,41.40288,2.17184,Entire home/apt,111,1,52,2019-09-26,0.78,53,55
490853,Private Balcony in Sagrada Familia,2426746,Joel Giraldo,Eixample,la Sagrada Família,41.40473,2.17395,Private room,19,1,471,2019-10-21,5.20,4,342
492963,Habitaciones de matrimonio  con balcon!,2436080,Angela,Horta-Guinardó,el Guinardó,41.4169,2.17411,Private room,30,1,6,2019-06-01,0.76,1,0
493122,lightful apartment in poblenou,2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40018,2.19436,Private room,14,3,186,2019-10-16,2.06,2,362
494834,Sant Pau Barcelona Suites,2320210,Jaireh & Patrick,Horta-Guinardó,el Baix Guinardó,41.41029,2.17108,Entire home/apt,70,1,24,2019-10-07,0.58,53,60
496997,Lovely & Elegant Apartment in Eixample 1-2,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38793,2.15853,Entire home/apt,140,3,203,2019-10-19,2.26,37,28
497545,Delightful & Elegant close to Paseo de Gracia,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38915,2.1578,Entire home/apt,130,3,156,2019-10-13,1.74,37,0
498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Raval,41.38196,2.17187,Entire home/apt,39,32,9,2019-08-21,0.10,29,344
498632,Prime location. Barcelona Apartment,71615,Mireia And Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.15894,Entire home/apt,65,1,63,2019-10-16,0.95,30,313
502436,FANTASTIC RAMBLAS,2262273,Rosa,Ciutat Vella,el Barri Gòtic,41.37994,2.17728,Entire home/apt,140,33,3,2014-08-28,0.03,15,365
503765,New and sunny apartment at Sagrada Familia,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39731,2.17234,Entire home/apt,150,6,78,2019-11-03,0.88,1,46
504653,Double bed in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.36985,2.14287,Private room,35,2,383,2019-10-27,4.27,3,331
504860,Double room in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.37113,2.14468,Private room,35,2,364,2019-10-26,4.37,3,330
507074,Lovely & Sunny apartment in Center ,2042948,Lucia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38639,2.18358,Private room,53,2,372,2019-10-31,4.16,1,89
507667,Habitación cerca sagrada familia-2,2176121,Rosa María,Eixample,el Fort Pienc,41.39625,2.18191,Private room,60,3,84,2019-07-28,1.09,2,30
507972,House with pool in Heart Gracia! ,2303967,Anna,Gràcia,la Vila de Gràcia,41.40764,2.15373,Entire home/apt,500,5,53,2019-08-26,0.70,1,172
508212,Central Atico Apartment with Private Terrace,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39112,2.1561,Entire home/apt,138,4,68,2019-11-03,0.76,1,64
508685,Single room in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.36957,2.14463,Private room,25,2,304,2019-10-29,3.60,3,340
509048,BIG OFFER!! ROOM PARK GUELL-20 eurs,885134,Maite,Gràcia,el Coll,41.41676,2.14768,Private room,25,1,20,2019-10-31,0.23,4,313
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42255,2.18061,Entire home/apt,140,3,23,2017-08-14,0.30,2,68
511739,sfp1 NEW 2 BEDROOM APARTMENT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40238,2.17082,Entire home/apt,85,1,7,2019-09-03,0.08,90,365
512368,COZY & SUNNY ROOM,1687383,Juanmi,Ciutat Vella,el Raval,41.37564,2.17001,Private room,30,13,42,2019-04-30,0.49,2,362
512666,"BCN-RENTALS RAMBLA 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.3792,2.16749,Entire home/apt,210,6,61,2019-09-26,0.76,6,270
512737,"BCN-RENTALS RAMBLA 3, just 10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37733,2.16635,Entire home/apt,140,6,18,2019-08-09,0.23,6,275
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.39954,2.17465,Entire home/apt,250,2,48,2019-09-29,0.54,11,252
514572,ENJOY BARCELONA IN A HUGE APARTMENT,2534420,Roser,Eixample,la Nova Esquerra de l'Eixample,41.37989,2.14472,Entire home/apt,172,2,76,2019-10-22,1.50,1,301
515724,Double Room / Marina & Beach,2540353,Josep Mª,Sant Martí,el Parc i la Llacuna del Poblenou,41.39497,2.18936,Private room,38,3,142,2019-10-16,1.80,1,357
515729,Stay close to Sagrada Family temple,2540372,Antonio,Eixample,la Sagrada Família,41.40574,2.17556,Private room,68,3,7,2019-06-09,0.17,1,365
516102,Barcelona International Stop !!!,1332544,Ramon,Eixample,la Nova Esquerra de l'Eixample,41.38083,2.14678,Private room,52,2,58,2019-11-03,0.67,1,84
516340,Paseo de Gracia/Plaza Catalunya I,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.39033,2.16812,Entire home/apt,165,2,64,2018-02-05,0.71,8,221
517407,Luxury Apartment Sagrada Familia,1093718,Alexey,Eixample,el Fort Pienc,41.3994,2.17722,Entire home/apt,234,2,80,2019-10-13,0.90,11,169
518247,Ideal apartment in central,2551150,Juan Maria,Eixample,Sant Antoni,41.37714,2.16209,Entire home/apt,135,2,51,2019-10-27,0.59,1,352
519566,Comfy double room Barcelona Center,1206797,Juan Miguel,Ciutat Vella,el Barri Gòtic,41.3811,2.17891,Private room,40,2,32,2019-05-10,0.36,1,238
519631,Great location 1870´s charming home,1009636,Charles,Eixample,la Dreta de l'Eixample,41.3934,2.17302,Entire home/apt,198,1,415,2019-10-30,5.35,1,247
520389,Great Design apartment in Barcelona center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38853,2.15928,Entire home/apt,150,3,193,2019-10-20,2.17,37,36
522705,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,Eixample,la Dreta de l'Eixample,41.39672,2.16975,Entire home/apt,81,4,120,2019-10-06,1.60,1,229
522987,"Room,  Bikes and views! DOBLE",1697782,Jóse,Eixample,el Fort Pienc,41.39968,2.1817,Private room,18,3,232,2019-10-31,2.59,3,23
524582,Lovely Loft in Gothic Barcelona,1968590,Manel,Ciutat Vella,el Barri Gòtic,41.38048,2.18022,Entire home/apt,40,31,104,2019-10-12,1.16,2,327
524729,Sagrada Familia up to 6,2579651,"Castro Exclusive XXI, S.L.",Eixample,la Sagrada Família,41.40248,2.1705,Entire home/apt,90,31,175,2019-08-28,1.95,5,198
526016,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,2585816,Oscar,Eixample,Sant Antoni,41.37831,2.15957,Private room,35,3,126,2019-11-07,4.40,2,57
